text,id,dump,url,date,file_path,language,language_score,token_count,,,,,
"When I found out we would be getting a PopATot for review I was excited! I knew before we even had it that we would like it, but I had no idea how much we would LOVE it! I am so excited to share this amazing product with you all!
PopATot was created by parents, Evan and Stacy, who have 5 children! I personally think this idea is wonderful. When I was trying to describe to my husband what was coming in the mail for Ladybug, I described it as a cross between a card table, an exersaucer, and a fabric folding chair. He sort of got it, but when he finally saw it he totally understood my references!!!
I will let our many photos of Ladybug speak mostly for themselves (she is 5 1/2-6 months in all of these photos). We use this thing every day now, and in many different places throughout each day-it is that easy to move around.
My absolute favorite use for the PopATot is in our schoolroom. We have a fairly small schoolroom and I only need to have Ladybug in there sometimes, so I don't want a big baby item in there. PopATot is perfect because I can set it up and take it down quickly!
My bedroom is another of those places! She hangs out in my room often like this now!!
We have a 2nd story deck off of our bedroom, and the PopATot is perfect for the deck!!! We can't fit anything else out the small door, let alone leave something big out there in the weather. This is wonderful!
I set Ladybug up in the middle and the boys ride all around her on their riding toys!
She's all smiles and cuteness!!!
Pac Man likes the PopATot too ;)
I am so excited that one of YOU is going to win this awesome baby item, just in time for the holiday season. Won't this be wonderful to have for Thanksgiving or Christmas, when you are away from home? I am looking forward to bringing ours with us to visit family for Christmas this year! It folds up so small and fits in it's own sling bag so it is very portable!
Visit PopATot and leave a comment here telling why you'd love to own a PopATot.
After you do that, you can gain some extra entries by any of the following, remember to leave an extra comment for each item so they will count as entries...
- If you have a baby who you'd love to have this for, tell how old your baby is in a comment for an extra entry.
- If you will take a photo of your baby in his/her new PopATot and write a post on your blog about your win and PopATot, give yourself an extra entry (also an honor thing).
- Watch this video featuring the creator telling all about it...be sure to watch the entire segment to gain this extra entry!
- Go here and tell about one of the photos you think is a great idea for a use of the PopATot, for an extra entry!
- Become a Fan of PopATot on Facebook, for an extra entry!
- If you Follow/Subscribe to Lil' Ladybug give yourself an extra entry (go here and look on the right sidebar for subscriber info).
*International can pay actual shipping
I will select a winner using Random.org, so be sure you leave a separate comment for each entry, I will also be moderating comments to check that your entries are valid-please be honest! You MUST leave an email in your comment or have it enabled via your profile, or you CANNOT win.
Contest ENDS November 1, 2009. Winner will be announced here, and emailed (your email MUST be in each comment/or enabled in blogger). Winner must reply to my email within 48 hours or another winner will be chosen.
See general 1000 Subscribers Celebration Guidelines Here! This is our final giveaway for the celebration!!",<urn:uuid:0868921d-8323-4a3d-b012-51c15c046cc1>,CC-MAIN-2013-20,http://1plus1plus1equals1reviews.blogspot.com/2009/10/grand-finale-4-popatot.html?showComment=1256068362402,2013-05-18T06:19:38Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.953971446,826,,,,,
"2012 Indy Info
It seems we canâ€™t find what youâ€™re looking for. Perhaps searching can help.
giving it all away...
where the illusions of scarcity meet the reality of abundance
Don't believe a word ""THEY"" tell you !
All Themes around Ascension 2012, Sirius and the Galactic Federation of Light
Geologic and Earthchanges News events
Helping others, particularily baby boomers, access and implement new creative skills.
Insights for the journey home
""We Are The Ones We Have Been Waiting For""
Guidance from an elder brother",<urn:uuid:b7319126-5fdb-4ae0-a17b-584c071b561c>,CC-MAIN-2013-20,http://2012indyinfo.com/category/sfhs/,2013-05-18T08:07:40Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.837776124,123,,,,,
"Iranâ€™s Wild Card for Defense Stocks In 2012 â€¦ Dividends Hang in the Balance (ATK, GD, LLL, LMT, RTN)December 28, 2011 by Jon C. Ogg
It is no secret that Iran is a saber-rattling nation. The country wants to be relevant on the global stage so much that it keeps up with its nuclear ambitions regardless of global trading sanctions and regardless of efforts from the Western nations trying to stop it. And now the big news is not the nuclear front, but an Iranian minister claiming that Iran could effectively block the flow of traffic through the Gulf of Hormuz easier than drinking a glass of water.
In the age of austerity and military budgets being slashed to deal with deficits, Iran has a chance of turning 2012 accidentally into the year of defense stocks. Alliant Techsystems Inc. (NYSE: ATK), General Dynamics Corp. (NYSE: GD), L-3 Communications Holdings Inc. (NYSE: LLL), Lockheed Martin Corporation (NYSE: LMT) and Raytheon Co. (NYSE: RTN) could all hang in the balance. With operations all but gone in Iraq and with the trend in Afghanistan being one of leaving, Iran is the obvious wild card.
If anything real ever comes out of Iranâ€™s religious political leadership other than how neat it is to stone people over adultery, how it denies that alternative lifestyles exist in Iran, or about how it wants nuclear power for peace, this may end up making the sell-off seen in defense stocks a bargain of the century. If (or when) Iran ever announces that it has built a nuclear bomb, it likely is going to be difficult for Western nations to slash and burn too far on the defense spending. Before running out and loading up on warfare stocks, please remember â€¦ this is all â€œIf, Then.â€
Alliant Techsystems Inc. (NYSE: ATK) trades at $56.15 and the 52-week trading range is $51.26 to $78.17. Thomson Reuters has a consensus price target of $71.70, implying upside of roughly 28%. Alliant Tech currently has a lower dividend yield against peers with only a payout rate of about 1.4% and shares are up about 4% since the Thanksgiving break. Alliant is highly dependent on the business of selling bullets and it no longer has the booster-rocket business from Space Shuttle launches.
General Dynamics Corp. (NYSE: GD) trades at $66.15 and the 52-week trading range is $53.95 to $78.27. Thomson Reuters has a consensus price target of $76.16, implying upside of about 15%. General Dynamics currently yields about 2.9%.
L-3 Communications Holdings Inc. (NYSE: LLL) trades at $66.85 and the 52-week trading range is $58.30 to $88.55. Thomson Reuters has a consensus price target of $71.64, implying upside of only about 7%. L-3 yields about 2.7% in its dividend and shares are up about 5% from the Thanksgiving break.
Lockheed Martin Corp. (NYSE: LMT) trades at $81.25 and the 52-week trading range is $66.36 to $82.43. Thomson Reuters has a consensus price target of $80.12, implying that the stock is above a full-value price. Its dividend yield is quite high at about 5% and shares are up almost 5% since its $1.00 dividend was reflected in the stock in late November.
Raytheon Co. (NYSE: RTN) trades at $48.50 and the 52-week trading range is $38.35 to $53.12. Thomson Reuters has a consensus price target of $49.53, implying upside of only about 2%. Its dividend yield is currently about 3.7% and shares are up about 14% since the Thanksgiving break.
Unless something new comes out of North Korea, or unless there is more unrest in the Middle East, Iran is the big worry for the country today. With such high payouts from some defense contractors, it is worth wondering just how high some of the payouts can rise during the proliferation of austerity.
JON C. OGG",<urn:uuid:9185d0b6-7b1f-4e81-a97b-43a69978ba4f>,CC-MAIN-2013-20,http://247wallst.com/2011/12/28/irans-wild-card-for-defense-stocks-in-2012-dividends-hang-in-the-balance-atk-gd-lll-lmt-rtn/print/,2013-05-18T07:25:54Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.946137488,885,,,,,
"personalized baby Gifts | site map | personalized name trains | new affiliates | privacy |personalized children's music | personalized children's books |personalized children's clocks | personalized lovies | personalized baby's first christmas gifts| personalized first birthday gifts | Children's Valentine's Day Gifts | Children's Easter Gifts | Kids Easter Gifts | Easter Baskets | Easter Bunny | Baby Bibs | Comfy Cozy Baby Gund | Get Well Gifts for Kids|Sesame Street Characters |Elmo Dolls |Sesame Street Dolls |Sesame Street Gifts |Sesame Street Elmo |Sesame Street Big Bird|Sesame Street Cookie Monster|Personalized Kids Music |Easter Baskets for Infants |Easter Baskets for Kids |Kids Christmas Gifts |Childrens Christmas Gifts |Unique Baby Blankets |Personalized Children's Books |Baby Christmas Baskets |Christmas Baby Gifts |Boston Red Sox Baby Gifts2Blockheads.com Personalized Children's Gifts
""Where Kids are Stars""
1786 St. Peters Road
Pottstown, PA 19465
Phone: 484 824-8500
Hours of Operation: Monday - Friday 8AM-5PM EST
Not an affiliated company of Gund, Inc. or Sesame Workshop. The representations made on this website are those of 2Blockheads Baby Store. Gund Images Â© Gund, Inc. GundÂ®, babyGundÂ® and Gotta Getta GundÂ® are trademarks of Gund, Inc. Sesame Workshop, Sesame Street are owned and licensed by Sesame Workshop. Copyright Sesame Workshop. All Rights Reserved.",<urn:uuid:22c08026-31e6-4edc-9fad-ffcd216a7e09>,CC-MAIN-2013-20,http://2blockheads.com/inc/comments/post/IAEHTOCAJJYZTRLBZABAA,2013-05-18T06:56:04Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.793657005,326,,,,,
"San Francisco 49ers cornerback Shawntae Spencer will miss the rest of the season with a torn ligament in his left knee.
Spencer, a fifth-year pro, will be placed on injured reserve soon after undergoing surgery Wednesday to repair the ligament. He injured his knee late in the 49ersâ€™ road victory at Seattle on Sept. 14, and missed last weekâ€™s victory over Detroit.
Tarell Brown and Donald Strickland will compete to replace Spencer with the 49ers, who kept 12 defensive backs on their 53-man roster to start the season. Brown, a second-year pro, got his first career interception last weekend while filling in for Strickland, who also sat out with a knee injury.",<urn:uuid:100d293c-7eea-4a56-93ef-88c64b25a9a2>,CC-MAIN-2013-20,http://49ersnews.com/2008/09/spencer-done/,2013-05-18T06:20:38Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.961928725,153,,,,,
"In Suzanne Collinsâ€™s wildly popular Hunger Games books, children are chosen by lottery to serve as gladiators who fight to the death. The Games are televised for the entertainment of the general population. Collins models her games on ancient Rome, where gladiators fought to the death and slaves were fed to the lions. She even names her dystopian world Panem, after the Latin word for bread, as in bread and circuses, panem et circenses. Bread and circuses refers to the cheap trick of persuading the masses to cheer for a lion or a slave, for one gladiator or another, rather than participating in or observing or acting to change the political arena. Keep the general population fed with the most basic of food and keep their minds off of rebellion with the distractions of entertainment.
As I read through Lenore Skenazyâ€™s blog and watched her appearances on various chat shows, I kept thinking, â€œBread and circuses.â€ There is so much air time to fill, so television producers and headline writers make news of the Mommy Wars. Free Range Parenting vs. Helicopter Parenting. Stay-at-home Mothers vs. Working Mothers. Breast vs. Bottle. Sleep Training vs. Attachment Parenting. Blah, blah, blah. In one bloggerâ€™s take on the issue, she asks, â€œFree range parenting versus helicopter parenting: which team are YOU on?â€ Really? We have to pick teams? These issues are so much more complex than x vs. y, but so much easier to digest if packaged in a familiar us vs. them format.
In one clip, Skenazy and another parent appear on Anderson Cooper to replay how Skenazy was able to help this woman who is so much of the helicopter persuasion that in public washrooms she feels it necessary to go right into the bathroom stall with her daughter. â€œDoesnâ€™t everybody?â€ this mother quips, when the audience gasps. They feed this woman to the lions, then they rescue her, undo her public shame with a public reformation of her extreme and errant ways.
Unless itâ€™s extreme, itâ€™s not entertainment, so we have thown up on the screen all kind of wild and wacky folk on reality shows who hoard or dumpster dive for coupons for hundreds of free sticks of deodorant, saving up against Armageddon.
What good does any of this do? Silly distractions from the reality lived in the murky middle ground.
I respect Skenazy and her husbandâ€™s decision to let their son ride the subway alone. I respect her desire to move away from a culture where kids are kept bubble wrapped. I respect her initiative to create a television show that capitalizes on the buzz that her sonâ€™s subway ride generated. But I resent the circus atmosphere of telling the stories of bubble wrapped or free range kids.
Why do mothers keep feeding each other to the lion of artificially polarized public opinion?",<urn:uuid:1ac6d51e-62f3-46ac-b505-0adc65876218>,CC-MAIN-2013-20,http://4mothers1blog.com/2012/04/24/a-big-silly-distraction/,2013-05-18T06:19:05Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.937657773,620,,,,,
"I tend to specialise in shallow depth of field commercial and editorial images, recently I have been involved in portraiture and fashion as the technical challenges have been interesting to me.
Most of my work is conducted on site and is taken ""free style"". I prefer to work this way, I ""find"" the image at the time of the event. I am passionate about the ""feel"" of an image, I love to produce images that evoke an emotion or question from the viewer. If you have something special and creative you wish to produced or take part in then please make contact.
Above all the wordy bits.... I just love taking pictures ... Send me an email if your interested in working with me.",<urn:uuid:b2e8b652-5aba-48fc-bf8a-4f92e6aff885>,CC-MAIN-2013-20,http://500px.com/SimonPeckham/following?page=42,2013-05-18T06:23:26Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.953901887,145,,,,,
"there's always been a fascination of black and white photography. his first ever, a Fujifilm S1000fd. a bridge camera with full manual controls. there were plenty of land/sea scapes, still life, animals, cars, street and a bit of food and architecture.
things changed after his first and only photography workshop by world renowned master photographer Manuel Librodo. portraiture was never this interesting.
he got his hands on a Canon 350D kit and a 50mm f/1.8. it was a good training camera. mark now has the camera that works best for
him, a Nikon D90.
...with hopes of becoming a semi-professional photographer one day.
photography, i love.",<urn:uuid:a53df88a-2c5e-41b4-a920-14fc3bcef9fb>,CC-MAIN-2013-20,http://500px.com/mdeguzman?page=3,2013-05-18T07:17:10Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.974644303,153,,,,,
"It's be kind of a rough week photographically. My TS-E 24mm f/3.5L ii broke on the outing where I made this image (the shift locking knob fell right off) and someone stole my crampons when I left the outside this cave.
The very next day, I went on a great hike across the Mt Juneau ridge carrying a camera body, three lenses, and a tripod. What I wasn't carrying was a memory card of any type (iphone photos only on that trip...despite the sore shoulders). Still, I laughed out loud when I saw the LCD on my camera read ""No CF Card"".",<urn:uuid:2ebe4832-5f0b-4303-9419-503100c09029>,CC-MAIN-2013-20,http://500px.com/photo/12134207?from=popular,2013-05-18T05:50:44Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.957076371,133,,,,,
"This temporary Starter account, Explorer, was automatically created for you.
A Starter account can do almost everything a normal account can do such as Liking and Favoriting photos, but it will expire after a while.
To rename this account and keep it for yourself just enter your email address in the header dropdown above.
It's that easy.
Feel free to checkout my photos, it would be really nice to read your feedback
Instantly log in to vote, fave, comment, or upload.
old stories by Mister Mark
Copy the code to your website",<urn:uuid:52f65f41-fd41-4912-805b-aee725c85379>,CC-MAIN-2013-20,http://500px.com/photo/28398153,2013-05-18T05:08:44Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.944431424,117,,,,,
"(Fort Worth, TX) On Sunday, March 4th, The 5Choir from Saint Andrew Catholic Church in Fort Worth appeared at the 2012 Spirit Games at Nolan Catholic High School. The Stephen Breen Memorial Foundation brought together Fort Worth's Catholic kids of all ages for the fifth annual SPIRIT GAMES, a day of competition and fun. The Stephen Breen Memorial Foundation is committed to offering financial aid to local children who seek the strength and values of a Catholic education and to those courageous children and their families whose lives are afflicted with cancer.
The 5Choir played and sang for the Mass with Bishop Kevin Vann, and played a short set of songs after Mass. The band covered songs featured on local Christian station KLTY, such as ""Your Grace is Enough"" and ""The Revelation Song"" as well as Catholic favorites like ""Here I Am, Lord"". For the Ordinary of the Mass, they played selections from the new Mass of St. Frances Cabrini by Kevin Keil, director of Liturgy and Music at Holy Cross Catholic Church in The Colony.
The members of the 5Choir are: Jed Chatterton, Mike Hyry & John Costlow, guitars; Gerard Bowsher, drums; Brian Benison, bass, keyboards and director; Athena Meyer, flute, keyboard & vocals and David Lyles, Victor Meyer, Honey Rae, Aimee Pietzsch, Peggy Spears, Mark Trance & Kimberly Ward, vocals. Sound at the Spirit Games by Opie Odom.
Asked about the 2012 Spirit Games, 5Choir director Brian said, ""I was thrilled when Jim Breen, President of The [Stephen Breen Memorial] Foundation called and asked if the 5Choir could play at the Spirit Games. Jim heard us play at the 5PM Mass at Saint Andrew and thought we were a good fit. I have been working with the 5Choir for 2 years, and everyone in the group is fantastic and full of enthusiasm for this musical outreach. Can't wait to do it again!""
All photographs by Bob Lee.
High resolution photo files available on request.",<urn:uuid:42538bef-63d4-4ffb-a170-123b48640da9>,CC-MAIN-2013-20,http://5choir.com/spiritgames/,2013-05-18T06:01:27Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.959477663,430,,,,,
"Residents Oppose Rezoning to Make Way for Walmart
Itâ€™s no secret the Bentonville-based retail behemoth would love to put a Walmart store of some sort in Bella Vista, as it continues to scour the country for more real estate amid a very saturated landscape.
But several Bella Vista residents in the chosen neighborhood oppose the rezoning of 6.4 acres of residential and surrounding woodlands which would become eligible for commercial use by Walmart.
Walmart has a pending contract to purchase the corner lot at Oldham Drive and U.S. 71 which is already zoned commercial, but the deal is contingent on the Bella Vista City Council approving a motion to re-zone 6.4 acres of woodland behind the narrow frontage lots. Click here to read the full story from our partners at TheCityWire.com.",<urn:uuid:fe99f8da-2da5-412e-8077-09b672b7a4f1>,CC-MAIN-2013-20,http://5newsonline.com/2012/05/23/residents-oppose-rezoning-to-make-way-for-walmart/,2013-05-18T05:13:38Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.948560297,171,,,,,
"Times Tables = Fun
Stripes - Cosmetic Bag
3 in 1 Plastic Fruit Vegetable Skin Rotary Blade Rotating Peeler
Women's Weekly Smart Food Cookbook
Veggie Magic Twister
Be the first to receive our daily deals.
Register to 6Shooter and be in the draw to win 1 of 5 $100.00 6Shooter credits. Spend at least $50.00 on 6Shooter from 3rd September - 30th November and be in the draw to WIN $500.00 credit. Uhh yes please! Please click on T&C at the bottom of the site.",<urn:uuid:63196bdb-c05d-44c5-8815-a1fb4dd3ea37>,CC-MAIN-2013-20,http://6shooter.co.nz/,2013-05-18T08:08:26Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.896743,126,,,,,
"Now This Is a Unique Motorcycle Trick [VIDEO]
Here we have a man about to take his brand new motorcycle for a spin. Or so you think. Actually, the fellow does take the bike for a pretty intense ride, but just not in the way youâ€™d expect.
Check it out below:
[via The Daily What]",<urn:uuid:7a4a8c4c-ab2b-4c94-87f0-b9c22728607e>,CC-MAIN-2013-20,http://929jackfm.com/now-this-is-a-unique-motorcycle-trick-video/,2013-05-18T05:30:11Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.928797781,72,,,,,
"Banks To Start Adding Debit Card Fees; Bank of America and More
Starting soon, maybe as soon as tomorrow, if youâ€™re like me and use your debit card to buy everything from gum to groceries to video games, you may have to pay a monthly fee for the convenience of not carrying cash everywhere.
Albeit not much, five dollars, thatâ€™s five more dollars that we never used to have to spend just to put our money in a bank. I first heard about Bank of America doing this yesterday, but now Iâ€™m learning that other banks like Chase and Wells Fargo may be doing it as well. Not that Iâ€™m surprised. A lot of national chain banks are starting to have fees for just about everything else you do.
Hereâ€™s what the New York Times said on this:
Bank of America joins banks including SunTrust and Regions in charging the fees. Other institutions, like Wells Fargo and Chase, are testing them, too. And over all, bank fees have crept up to record levels, a recent survey found.
The added fees have come even though the limit on the merchant fees wasnâ€™t as low as banks initially had feared. (The Federal Reserve originally considered a cap of 12 cents, or half of what it finally set.)
Looks like I may be back to carrying cash on me once again. How about you? Tell us what you think in the comments below.
Read More at New York Times",<urn:uuid:909fd7fd-fa58-48fa-996c-51a0be8b6bc2>,CC-MAIN-2013-20,http://929thebull.com/banks-to-start-adding-debit-card-fees-bank-of-america-and-more/,2013-05-18T05:18:47Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.960720539,303,,,,,
